,ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,lot_config,neighborhood,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmt_qual,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmt_unf_sf,total_bsmt_sf,heating_qc,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,fireplaces,fireplace_qu,garage_type,garage_finish,garage_area,wood_deck_sf,open_porch_sf,mo_sold,yr_sold,saleprice
1744,60,3,69.0,7590,4,5,1,2,5,5,1962,1962,5,3,3,4.0,288.0,3,5,3.0,1.0,5.0,540.0,324.0,864.0,3,936,1812,0.0,2,0,4,3,1,3.0,5.0,2.0,264.0,0,168,7,2007,169500
1745,60,3,0.0,8795,3,5,7,2,7,5,2000,2000,5,3,3,2.0,0.0,4,4,4.0,1.0,6.0,300.0,652.0,952.0,5,1276,2256,0.0,2,1,4,4,1,3.0,3.0,3.0,554.0,224,54,4,2009,236000
1746,120,1,44.0,3843,3,5,13,1,8,5,2007,2008,3,12,12,1.0,186.0,5,4,5.0,4.0,6.0,1476.0,120.0,1596.0,5,0,1648,1.0,2,0,2,5,1,4.0,5.0,3.0,525.0,162,53,8,2008,294464
1747,60,3,85.0,11075,4,5,1,2,6,5,1969,1969,5,11,11,2.0,0.0,3,5,2.0,2.0,5.0,500.0,176.0,952.0,3,1020,2112,0.0,2,1,4,3,2,4.0,5.0,1.0,576.0,280,0,6,2008,206900
1748,60,3,76.0,10142,3,5,10,2,7,5,2004,2004,5,3,3,2.0,0.0,4,4,4.0,1.0,6.0,656.0,300.0,956.0,5,1128,2084,1.0,2,1,4,4,0,0.0,3.0,2.0,618.0,0,45,1,2010,233000
1749,30,1,56.0,7741,4,5,3,1,6,5,1924,1950,5,9,9,2.0,0.0,3,6,3.0,1.0,4.0,143.0,817.0,1032.0,4,0,1032,0.0,1,0,2,3,0,0.0,1.0,1.0,280.0,0,0,6,2006,108000
1750,60,3,65.0,8139,4,5,7,2,6,5,1995,1996,5,3,3,4.0,119.0,3,4,4.0,1.0,5.0,476.0,204.0,680.0,4,790,1470,0.0,2,1,3,3,1,3.0,3.0,3.0,420.0,192,49,10,2008,165000
1751,20,3,45.0,8982,3,3,2,1,5,5,1977,1977,5,12,12,2.0,0.0,3,5,4.0,3.0,5.0,539.0,501.0,1040.0,3,0,1040,0.0,1,1,3,3,0,0.0,1.0,1.0,748.0,0,0,1,2007,134900
1752,45,1,51.0,6120,4,5,12,7,5,7,1939,1950,5,17,17,2.0,0.0,4,6,3.0,1.0,1.0,0.0,884.0,884.0,5,0,884,0.0,1,0,2,3,0,0.0,1.0,1.0,240.0,0,0,7,2007,113000
1753,20,3,70.0,16561,2,5,2,1,5,5,1996,1996,5,3,3,2.0,0.0,3,4,4.0,1.0,5.0,549.0,548.0,1097.0,5,0,1097,1.0,1,1,3,3,0,0.0,5.0,1.0,242.0,306,0,7,2007,147900
1754,30,3,56.0,4060,4,4,4,1,5,8,1922,1950,5,2,2,2.0,0.0,3,4,2.0,1.0,1.0,0.0,864.0,864.0,5,0,864,0.0,1,0,2,3,0,0.0,0.0,0.0,0.0,0,96,7,2009,99900
1755,160,3,24.0,2308,4,2,24,2,6,6,1975,1975,5,7,15,2.0,0.0,3,5,4.0,1.0,5.0,286.0,275.0,855.0,4,601,1456,0.0,2,1,4,3,0,0.0,5.0,2.0,460.0,0,0,5,2008,143000
1756,50,1,52.0,6240,4,5,12,3,6,6,1934,1950,5,2,2,2.0,0.0,3,4,3.0,1.0,1.0,0.0,816.0,816.0,3,0,1176,0.0,1,0,3,3,1,4.0,1.0,1.0,528.0,112,0,9,2006,114500
1757,20,3,0.0,8789,3,5,8,1,5,6,1967,1967,5,3,3,2.0,0.0,3,5,3.0,2.0,3.0,659.0,253.0,912.0,3,0,941,0.0,1,0,3,3,1,1.0,5.0,1.0,288.0,64,0,6,2006,129200
1758,120,1,64.0,5587,3,5,13,1,8,5,2008,2008,3,12,12,1.0,186.0,5,4,5.0,4.0,6.0,1480.0,120.0,1600.0,5,0,1652,1.0,2,0,2,4,1,4.0,5.0,3.0,482.0,162,53,11,2008,392500
1759,70,3,66.0,9042,4,5,13,2,7,9,1941,2006,5,12,12,2.0,0.0,5,2,3.0,1.0,6.0,275.0,877.0,1152.0,5,1152,2340,0.0,2,0,4,4,2,4.0,5.0,2.0,252.0,0,60,5,2010,266500
1760,80,3,57.0,8923,3,5,7,4,7,5,1998,1998,5,3,3,2.0,0.0,4,4,4.0,1.0,6.0,189.0,195.0,384.0,4,631,1382,0.0,2,1,3,3,1,3.0,3.0,3.0,396.0,256,0,2,2009,177500
1761,20,3,75.0,12518,3,5,11,1,5,7,1968,1968,5,11,11,4.0,182.0,3,5,3.0,1.0,5.0,532.0,476.0,1008.0,4,0,1008,0.0,1,0,3,4,0,0.0,5.0,1.0,384.0,144,0,4,2009,139500
1762,60,3,85.0,11069,4,4,2,2,6,5,2007,2007,5,3,3,2.0,0.0,4,4,4.0,1.0,1.0,0.0,608.0,608.0,5,788,1396,0.0,2,1,3,4,1,4.0,3.0,3.0,440.0,100,36,7,2009,170000
1763,60,3,80.0,8800,4,5,1,2,6,7,1964,1997,5,9,9,4.0,306.0,3,5,3.0,1.0,5.0,414.0,431.0,845.0,5,1309,2154,0.0,2,1,5,3,1,4.0,5.0,2.0,539.0,0,0,7,2007,224500
1764,60,3,96.0,13262,3,5,6,2,8,5,2003,2004,5,3,3,1.0,186.0,4,4,4.0,1.0,1.0,0.0,1082.0,1082.0,5,1295,2400,0.0,3,1,4,4,1,4.0,3.0,3.0,730.0,114,40,6,2009,290000
1765,50,1,0.0,7758,4,4,14,3,7,4,1931,1950,5,4,4,4.0,600.0,3,4,3.0,1.0,2.0,224.0,816.0,1040.0,5,592,1818,0.0,1,1,4,3,2,3.0,1.0,1.0,240.0,0,0,6,2007,169500
1766,20,3,43.0,12118,3,3,11,1,7,5,2004,2005,3,3,3,1.0,108.0,4,4,5.0,2.0,1.0,0.0,1710.0,1710.0,5,0,1710,0.0,2,0,3,4,1,4.0,5.0,3.0,550.0,100,48,4,2009,240000
1767,20,3,80.0,9600,4,5,1,1,5,6,1955,1955,3,11,11,4.0,176.0,3,5,3.0,1.0,4.0,368.0,710.0,1078.0,5,0,1150,1.0,1,0,2,3,0,0.0,5.0,3.0,288.0,0,0,10,2007,144000
1768,60,3,100.0,9500,4,4,1,2,6,6,1964,1978,5,3,3,5.0,272.0,3,5,3.0,1.0,3.0,442.0,374.0,816.0,3,850,1977,0.0,1,1,4,3,1,3.0,5.0,2.0,540.0,0,52,6,2007,165000
1769,120,3,50.0,7175,4,5,10,1,6,5,1990,1991,5,7,10,2.0,0.0,4,4,4.0,1.0,1.0,0.0,1332.0,1332.0,4,0,1332,0.0,2,0,2,4,0,0.0,5.0,2.0,542.0,0,60,2,2009,145000
1770,20,3,0.0,11200,3,3,4,1,5,3,1964,1964,5,2,2,2.0,0.0,3,5,3.0,2.0,1.0,0.0,1250.0,1250.0,5,0,1298,0.0,2,0,3,3,0,0.0,1.0,1.0,504.0,0,144,6,2010,114000
1771,20,3,110.0,14226,4,4,6,1,8,5,2006,2006,3,3,3,4.0,375.0,4,4,4.0,3.0,1.0,0.0,1935.0,1935.0,4,0,1973,0.0,2,0,3,4,1,4.0,5.0,3.0,895.0,315,45,7,2007,395000
1772,160,1,24.0,2760,4,5,22,2,6,5,1973,1973,5,11,11,4.0,514.0,3,5,3.0,1.0,1.0,0.0,525.0,525.0,3,567,1092,0.0,1,1,3,3,0,0.0,1.0,1.0,440.0,0,0,12,2006,105500
1773,60,3,85.0,11050,4,5,11,2,8,5,1998,1999,5,3,3,2.0,0.0,4,4,4.0,1.0,6.0,615.0,434.0,1049.0,5,880,1916,1.0,2,1,3,4,1,3.0,5.0,1.0,741.0,0,70,5,2010,254900
1774,20,3,60.0,7200,4,5,1,1,5,3,1950,1950,5,1,1,2.0,0.0,3,5,3.0,1.0,2.0,432.0,432.0,864.0,2,0,1238,0.0,1,1,3,3,1,3.0,5.0,1.0,357.0,0,171,11,2007,102000
1775,60,3,79.0,12420,4,5,2,2,7,5,2001,2001,5,3,3,2.0,0.0,4,4,4.0,1.0,6.0,666.0,278.0,944.0,5,896,1840,1.0,2,1,3,4,0,0.0,5.0,2.0,622.0,0,45,6,2009,230000
1776,70,1,51.0,6120,4,5,12,2,5,8,1920,2004,5,9,9,2.0,0.0,3,6,3.0,2.0,1.0,0.0,939.0,939.0,5,574,1513,0.0,1,1,4,3,0,0.0,1.0,1.0,180.0,24,0,5,2007,137500
1777,30,3,55.0,7111,3,5,12,1,5,7,1928,1983,5,1,1,2.0,0.0,4,6,3.0,1.0,2.0,406.0,329.0,1008.0,3,0,1143,0.0,1,0,2,3,1,1.0,1.0,1.0,288.0,265,0,7,2008,138000
1778,80,3,66.0,19255,3,5,10,4,6,5,1983,1983,5,2,2,4.0,100.0,4,5,4.0,3.0,3.0,70.0,0.0,520.0,4,0,1338,0.0,1,1,2,4,1,1.0,5.0,1.0,576.0,0,0,9,2009,156500
1779,20,3,70.0,8120,4,5,1,1,4,7,1970,1970,5,9,9,2.0,0.0,3,5,3.0,1.0,5.0,191.0,673.0,864.0,5,0,864,0.0,1,0,3,3,0,0.0,1.0,1.0,463.0,0,0,7,2009,124500
1780,60,3,92.0,11952,4,5,9,2,7,6,1977,1977,2,1,7,2.0,0.0,3,5,4.0,1.0,1.0,0.0,808.0,808.0,3,808,1969,0.0,2,1,3,3,1,4.0,5.0,2.0,534.0,0,0,11,2007,190000
1781,20,3,43.0,3182,4,5,21,1,7,5,2007,2007,5,3,3,4.0,16.0,4,4,4.0,3.0,1.0,0.0,1266.0,1266.0,5,0,1266,0.0,2,0,2,4,1,4.0,5.0,3.0,388.0,100,16,3,2008,159895
1782,70,3,51.0,9842,4,5,18,2,5,6,1921,1998,5,9,2,2.0,0.0,3,6,3.0,1.0,1.0,0.0,612.0,612.0,5,1611,2601,0.0,3,1,4,3,0,0.0,3.0,2.0,621.0,183,0,5,2008,189000
1783,20,3,0.0,8020,3,5,8,1,5,6,1964,1964,5,11,11,2.0,0.0,3,5,3.0,1.0,5.0,644.0,268.0,912.0,3,0,912,0.0,1,0,3,3,0,0.0,0.0,0.0,0.0,0,0,4,2006,124000
1784,20,3,0.0,11341,3,5,8,1,5,6,1957,1996,3,2,2,4.0,180.0,3,5,4.0,1.0,5.0,1302.0,90.0,1392.0,3,0,1392,1.0,1,1,3,3,1,4.0,1.0,1.0,528.0,0,0,5,2010,121500
1785,90,3,76.0,12436,4,5,1,1,5,5,1957,1957,5,2,2,2.0,0.0,3,5,3.0,1.0,1.0,0.0,1824.0,1824.0,2,0,1824,0.0,2,0,5,3,0,0.0,1.0,1.0,484.0,0,0,1,2008,146000
1786,60,3,75.0,12192,3,5,2,2,7,5,2000,2001,5,3,3,2.0,0.0,4,4,4.0,1.0,6.0,663.0,265.0,928.0,5,895,1823,1.0,2,1,3,4,0,0.0,5.0,2.0,626.0,192,36,5,2008,235000
1787,120,1,44.0,3842,3,5,13,1,8,5,2004,2005,3,12,12,1.0,186.0,4,4,5.0,4.0,6.0,1564.0,30.0,1594.0,5,0,1646,1.0,2,0,2,4,1,4.0,5.0,3.0,525.0,128,53,12,2006,300000
1788,160,1,21.0,1936,4,5,20,2,4,7,1970,1970,5,12,12,2.0,0.0,3,5,3.0,1.0,1.0,0.0,546.0,546.0,4,546,1092,0.0,1,1,3,3,0,0.0,0.0,0.0,0.0,0,0,6,2006,90500
1789,90,3,74.0,13101,3,5,1,1,5,5,1965,1965,5,11,11,4.0,108.0,3,5,3.0,1.0,2.0,231.0,1497.0,1728.0,3,0,1728,0.0,2,0,6,3,0,0.0,1.0,1.0,576.0,0,0,11,2008,142600
1790,20,3,67.0,9808,3,5,2,1,7,5,2002,2002,5,3,3,4.0,110.0,4,4,4.0,1.0,6.0,788.0,785.0,1573.0,5,0,1573,1.0,2,0,3,4,0,0.0,5.0,2.0,544.0,0,72,3,2009,227000
1791,90,3,0.0,8145,3,4,13,6,7,6,1940,1950,5,2,2,2.0,0.0,3,6,3.0,1.0,2.0,246.0,674.0,920.0,5,1240,2480,0.0,2,1,5,3,2,4.0,1.0,1.0,400.0,0,0,7,2009,205000
1792,20,3,73.0,17227,2,3,2,1,8,5,1999,2000,5,3,3,4.0,158.0,4,4,4.0,4.0,6.0,915.0,426.0,1341.0,5,0,1341,1.0,1,1,1,4,1,3.0,5.0,2.0,482.0,240,84,1,2007,246900
1793,70,7,60.0,5280,4,4,14,2,4,7,1895,1950,5,2,2,2.0,0.0,3,2,1.0,1.0,1.0,0.0,173.0,173.0,5,536,1361,0.0,1,0,2,3,0,0.0,1.0,1.0,185.0,0,123,7,2008,89000
1794,50,3,89.0,11792,4,5,4,3,4,5,1948,1950,5,3,3,2.0,0.0,3,5,3.0,1.0,1.0,0.0,744.0,744.0,5,328,1120,0.0,1,0,2,2,0,0.0,1.0,1.0,480.0,0,0,6,2010,64000
1795,120,3,40.0,3876,3,5,26,1,8,5,1978,1978,5,2,7,2.0,0.0,4,5,4.0,4.0,6.0,652.0,48.0,1226.0,3,0,1226,1.0,1,0,1,4,1,3.0,5.0,3.0,484.0,133,60,7,2006,170000
1796,60,3,107.0,13891,4,5,6,2,9,5,2008,2009,3,3,3,1.0,424.0,5,4,5.0,4.0,1.0,0.0,1734.0,1734.0,5,1088,2822,0.0,3,1,4,5,1,4.0,3.0,2.0,1020.0,52,170,1,2009,582933
1797,30,1,50.0,6000,4,5,3,1,6,6,1925,1980,5,9,9,2.0,0.0,3,6,3.0,1.0,4.0,397.0,706.0,1103.0,4,0,1103,0.0,1,0,2,4,1,4.0,1.0,1.0,440.0,166,120,7,2006,110500
1798,20,3,80.0,8240,4,5,4,1,6,6,1960,1960,3,11,11,1.0,198.0,3,5,3.0,1.0,1.0,0.0,1179.0,1179.0,4,0,1179,0.0,1,0,2,3,0,0.0,5.0,3.0,622.0,0,0,6,2007,110000
1799,20,3,50.0,9405,4,5,4,1,5,9,1947,2008,3,3,3,2.0,0.0,3,5,3.0,1.0,1.0,0.0,698.0,698.0,5,0,698,0.0,1,0,2,3,0,0.0,0.0,0.0,0.0,0,200,6,2009,118000
1800,60,3,85.0,10625,4,5,6,2,7,5,2003,2004,5,3,3,4.0,292.0,4,4,4.0,1.0,6.0,866.0,132.0,998.0,5,1040,2046,1.0,2,1,3,4,1,4.0,3.0,2.0,871.0,320,62,8,2008,284000
1801,60,3,70.0,9247,3,5,1,2,6,6,1962,1962,5,11,11,4.0,318.0,3,5,3.0,1.0,3.0,319.0,539.0,858.0,5,858,1716,0.0,1,1,4,3,1,4.0,5.0,3.0,490.0,0,84,3,2008,171000
1802,60,3,96.0,10628,3,4,10,2,7,5,2004,2004,5,3,3,2.0,0.0,4,4,4.0,4.0,1.0,0.0,835.0,835.0,5,941,1812,0.0,2,1,3,4,0,0.0,3.0,2.0,478.0,146,91,1,2009,193000
1803,20,3,0.0,11000,2,4,11,1,5,6,1976,2003,5,7,7,2.0,0.0,3,4,4.0,1.0,2.0,1090.0,0.0,1090.0,3,0,1178,1.0,1,1,3,3,0,0.0,5.0,1.0,502.0,0,44,6,2007,135000
1804,70,3,54.0,9399,4,5,13,6,7,8,1919,1950,5,9,4,2.0,0.0,3,6,3.0,2.0,1.0,0.0,818.0,818.0,3,818,1636,0.0,1,1,4,4,1,4.0,1.0,1.0,288.0,0,0,9,2006,167000
1805,20,1,60.0,7200,4,5,3,1,4,5,1950,1950,5,9,9,2.0,0.0,3,5,3.0,1.0,1.0,0.0,576.0,576.0,5,0,864,0.0,1,0,2,3,0,0.0,1.0,2.0,528.0,0,0,8,2006,105000
1806,20,3,78.0,10264,3,5,2,1,7,5,1999,1999,5,3,3,4.0,183.0,4,4,4.0,3.0,5.0,1162.0,426.0,1588.0,5,0,1588,0.0,2,0,3,4,0,0.0,5.0,2.0,472.0,158,29,8,2006,214000
1807,60,3,0.0,13215,3,4,6,2,8,5,2004,2004,5,3,3,4.0,112.0,4,4,4.0,1.0,6.0,994.0,426.0,1420.0,5,488,1914,1.0,2,1,3,4,1,3.0,3.0,2.0,746.0,168,127,2,2006,279000
1808,80,3,81.0,10530,4,5,9,4,6,6,1975,2000,5,7,7,4.0,248.0,3,5,3.0,1.0,5.0,548.0,127.0,675.0,3,766,1875,0.0,3,0,3,4,1,3.0,5.0,2.0,485.0,48,28,6,2006,184500
1809,50,1,50.0,6000,4,5,3,3,3,7,1948,2002,5,9,9,2.0,0.0,3,5,3.0,1.0,5.0,331.0,318.0,649.0,5,504,1183,0.0,1,1,2,3,0,0.0,1.0,1.0,308.0,0,176,6,2007,120000
1810,60,3,70.0,7703,4,5,10,2,6,6,1992,1992,5,11,11,2.0,0.0,4,4,4.0,1.0,6.0,52.0,400.0,816.0,5,897,1730,0.0,2,1,3,4,0,0.0,5.0,2.0,528.0,0,91,11,2009,171500
1811,160,6,35.0,4251,3,5,5,2,7,5,2006,2007,5,9,9,2.0,0.0,4,4,4.0,1.0,1.0,0.0,625.0,625.0,5,625,1250,0.0,2,1,2,4,0,0.0,1.0,2.0,528.0,0,54,6,2007,164700
1812,60,3,88.0,12128,3,5,10,2,6,4,1989,1989,5,11,11,4.0,232.0,4,5,4.0,1.0,5.0,549.0,319.0,868.0,5,1246,2559,0.0,2,1,4,5,1,3.0,5.0,2.0,506.0,0,245,11,2006,209000
1813,120,1,0.0,3072,4,5,21,1,7,5,2004,2004,3,3,3,4.0,18.0,4,4,4.0,1.0,6.0,1059.0,306.0,1365.0,5,0,1548,1.0,2,0,2,4,1,3.0,5.0,3.0,388.0,143,20,9,2006,225000
1814,50,3,58.0,8410,4,2,4,3,5,3,1910,1996,4,2,3,2.0,0.0,3,4,3.0,1.0,1.0,0.0,658.0,658.0,3,526,1184,0.0,1,0,5,3,0,0.0,0.0,0.0,0.0,0,151,5,2006,81000
1815,20,3,49.0,15218,3,3,5,1,8,5,2006,2006,5,3,3,0.0,0.0,4,4,5.0,1.0,6.0,1562.0,108.0,1670.0,5,0,1670,1.0,2,1,2,4,1,4.0,5.0,2.0,928.0,0,240,9,2006,336820
1816,60,3,0.0,14364,3,5,10,2,7,5,1988,1989,5,7,7,4.0,128.0,4,5,4.0,4.0,6.0,1065.0,92.0,1157.0,5,882,2062,1.0,2,1,3,3,1,4.0,5.0,3.0,454.0,60,55,4,2007,277000
1817,20,3,70.0,8680,4,5,1,1,5,7,1960,1960,3,12,12,2.0,0.0,3,5,3.0,1.0,1.0,0.0,894.0,894.0,3,0,894,0.0,1,0,3,3,0,0.0,1.0,1.0,312.0,0,0,1,2007,117600
1818,50,3,80.0,9600,4,5,1,3,6,8,1950,2005,5,3,3,2.0,0.0,3,5,3.0,1.0,4.0,120.0,736.0,856.0,5,556,1668,0.0,1,1,3,3,0,0.0,5.0,1.0,271.0,0,0,9,2009,140000
1819,20,3,91.0,11778,4,5,2,1,9,5,2008,2008,3,3,3,1.0,402.0,5,4,5.0,3.0,6.0,1153.0,598.0,1751.0,5,0,1766,1.0,2,1,3,5,2,4.0,5.0,3.0,874.0,216,36,12,2008,395039
1820,60,3,59.0,15810,3,5,7,2,6,5,2007,2007,5,3,3,0.0,0.0,4,5,4.0,1.0,1.0,0.0,768.0,768.0,5,728,1496,0.0,3,0,3,4,0,0.0,5.0,1.0,572.0,100,0,5,2007,181755
1821,20,3,91.0,11024,3,4,10,1,7,5,2005,2006,5,3,3,4.0,118.0,4,4,4.0,3.0,1.0,0.0,1400.0,1400.0,5,0,1400,0.0,2,0,3,4,0,0.0,5.0,2.0,612.0,144,55,10,2006,186800
1822,60,3,0.0,8970,3,4,1,2,5,6,1965,1965,5,9,9,2.0,0.0,3,5,3.0,1.0,5.0,388.0,356.0,744.0,3,1315,2140,0.0,2,1,4,3,1,3.0,5.0,3.0,549.0,0,40,6,2009,177500
1823,30,3,60.0,10800,4,5,3,1,4,6,1927,2007,5,2,2,2.0,0.0,3,6,3.0,1.0,1.0,0.0,656.0,656.0,3,0,968,0.0,2,0,4,3,0,0.0,1.0,1.0,216.0,0,0,8,2007,64500
1824,120,6,25.0,4835,3,3,5,1,7,5,2004,2005,5,9,9,2.0,0.0,4,4,5.0,3.0,6.0,1298.0,190.0,1488.0,5,0,1488,1.0,2,0,2,4,1,4.0,5.0,3.0,506.0,168,50,3,2010,260000
1825,20,3,53.0,3710,4,5,21,1,7,5,2007,2007,5,3,3,4.0,16.0,4,4,4.0,3.0,1.0,0.0,1266.0,1266.0,5,0,1266,0.0,2,0,2,4,1,4.0,5.0,3.0,388.0,100,16,8,2007,185485
1826,30,1,51.0,6120,4,4,12,1,5,7,1931,1993,5,2,2,2.0,0.0,3,6,3.0,1.0,4.0,209.0,506.0,715.0,3,0,875,1.0,1,0,2,3,0,0.0,1.0,1.0,180.0,48,0,11,2009,105000
1827,80,3,80.0,9600,4,2,23,4,6,7,1976,1994,3,7,7,4.0,360.0,4,5,3.0,1.0,1.0,0.0,528.0,528.0,5,761,1855,0.0,2,1,3,3,1,3.0,5.0,2.0,512.0,113,100,8,2007,187000
1828,20,3,91.0,14145,4,4,9,1,7,7,1984,1998,5,2,2,2.0,0.0,4,5,4.0,2.0,5.0,213.0,995.0,1208.0,5,0,1621,1.0,2,0,3,4,0,0.0,5.0,2.0,440.0,108,45,5,2006,202500
1829,20,3,70.0,9926,3,5,6,1,7,5,2005,2006,5,3,3,4.0,210.0,4,4,4.0,2.0,6.0,1178.0,436.0,1614.0,5,0,1614,1.0,2,0,3,4,0,0.0,5.0,2.0,878.0,100,38,5,2007,245700
1830,160,3,50.0,8012,4,5,10,2,6,5,1980,1980,5,7,7,2.0,0.0,3,5,3.0,1.0,1.0,0.0,630.0,630.0,5,636,1266,0.0,1,1,2,3,2,3.0,5.0,2.0,283.0,340,0,7,2007,128000
1831,60,3,80.0,10240,4,5,6,2,8,5,2005,2005,5,3,3,4.0,178.0,4,4,4.0,2.0,1.0,0.0,1030.0,1030.0,4,1060,2098,0.0,2,1,3,5,1,4.0,5.0,2.0,878.0,192,52,3,2006,275500
1832,60,3,0.0,10762,3,3,7,2,7,5,1999,1999,5,3,3,2.0,344.0,4,4,4.0,1.0,6.0,694.0,284.0,978.0,5,978,1983,0.0,2,1,3,4,1,3.0,5.0,3.0,490.0,0,0,5,2009,225000
1833,80,3,80.0,8000,4,5,1,4,5,5,1959,1959,5,14,7,2.0,0.0,3,5,4.0,3.0,6.0,433.0,0.0,528.0,3,0,1183,1.0,1,0,3,3,0,0.0,5.0,2.0,288.0,0,0,7,2009,138000
1834,160,1,21.0,1680,4,5,22,2,6,5,1971,1971,5,11,10,4.0,381.0,3,5,3.0,1.0,1.0,0.0,525.0,525.0,3,567,1092,0.0,1,1,3,3,0,0.0,1.0,1.0,264.0,0,0,3,2010,88000
1835,60,3,105.0,13693,4,5,6,2,9,5,2006,2006,3,3,3,4.0,772.0,5,4,4.0,3.0,1.0,0.0,2153.0,2153.0,5,574,2643,0.0,2,1,3,5,1,4.0,3.0,3.0,694.0,414,84,3,2007,380000
1836,20,6,85.0,10625,4,5,5,1,8,5,2007,2007,5,3,3,4.0,292.0,4,4,4.0,3.0,1.0,0.0,1660.0,1660.0,5,0,1660,0.0,2,0,3,4,1,4.0,5.0,3.0,660.0,133,120,6,2008,256000
1837,20,3,60.0,7200,4,4,1,1,5,7,1951,2000,5,2,2,2.0,0.0,3,5,3.0,2.0,4.0,234.0,180.0,900.0,3,0,900,0.0,1,0,3,4,0,0.0,1.0,1.0,576.0,222,32,5,2010,134800
1838,160,1,24.0,1612,4,5,25,2,6,6,1980,1980,5,9,9,2.0,0.0,3,5,4.0,1.0,1.0,0.0,561.0,561.0,3,668,1229,0.0,1,1,2,3,1,3.0,5.0,3.0,462.0,154,0,7,2009,121000
1839,60,6,84.0,10207,4,5,5,2,7,6,2007,2007,5,3,3,2.0,0.0,4,4,4.0,1.0,1.0,0.0,874.0,874.0,5,887,1761,0.0,3,0,3,4,0,0.0,5.0,3.0,578.0,144,105,8,2007,227875
1840,20,3,64.0,10475,3,4,2,1,8,5,2008,2008,5,3,3,1.0,72.0,4,4,4.0,3.0,1.0,0.0,1694.0,1694.0,5,0,1694,0.0,2,0,3,4,0,0.0,5.0,2.0,776.0,160,33,2,2010,245350
1841,90,1,33.0,5976,4,5,3,2,5,7,1920,1950,3,2,2,2.0,0.0,3,4,3.0,1.0,1.0,0.0,624.0,624.0,4,624,1248,0.0,2,0,2,3,0,0.0,0.0,0.0,0.0,0,130,12,2006,93500
1842,30,3,85.0,10625,4,4,4,1,5,5,1920,1950,5,2,2,2.0,0.0,3,6,3.0,1.0,5.0,108.0,350.0,458.0,2,0,835,0.0,1,0,2,3,0,0.0,4.0,1.0,366.0,0,0,5,2010,83000
1843,60,3,0.0,53107,2,4,19,2,6,5,1992,1992,5,11,11,2.0,0.0,4,4,4.0,3.0,6.0,985.0,595.0,1580.0,5,874,1953,1.0,2,1,3,4,2,2.0,5.0,3.0,501.0,216,231,6,2007,240000
1844,45,1,40.0,5680,4,5,3,3,5,4,1901,1950,5,17,17,2.0,0.0,3,5,3.0,1.0,1.0,0.0,592.0,592.0,3,240,1173,0.0,2,0,3,3,0,0.0,1.0,1.0,240.0,0,25,9,2007,113000
1845,20,3,66.0,12400,3,5,1,1,6,7,1958,1998,3,2,2,4.0,176.0,3,5,3.0,1.0,3.0,585.0,630.0,1215.0,3,0,1215,0.0,1,0,3,3,0,0.0,5.0,1.0,297.0,0,0,6,2009,155000
1846,20,3,65.0,6768,3,5,8,1,6,8,1961,1996,3,11,11,2.0,0.0,3,5,3.0,2.0,6.0,832.0,80.0,912.0,4,0,912,1.0,1,0,3,4,0,0.0,1.0,1.0,288.0,168,0,5,2008,142000
1847,45,1,50.0,6000,4,5,12,7,6,7,1926,2004,5,2,2,2.0,0.0,4,4,3.0,1.0,1.0,0.0,884.0,884.0,4,0,904,0.0,1,0,2,3,0,0.0,1.0,1.0,180.0,0,0,1,2009,119000
1848,50,3,75.0,12508,3,5,11,3,6,7,1940,1985,5,3,3,2.0,0.0,3,5,4.0,2.0,5.0,660.0,323.0,983.0,5,767,1750,1.0,2,0,4,3,0,0.0,5.0,1.0,423.0,245,0,7,2008,160000
1849,60,3,62.0,7415,3,5,7,2,6,5,2004,2004,5,3,3,2.0,0.0,3,4,3.0,1.0,6.0,759.0,80.0,839.0,5,729,1593,1.0,2,1,3,3,1,3.0,5.0,3.0,398.0,100,75,4,2008,193000
1850,60,3,88.0,11762,4,5,15,2,8,5,1992,1993,5,3,3,4.0,309.0,4,4,5.0,1.0,6.0,335.0,770.0,1105.0,5,1097,2202,1.0,2,1,4,4,1,3.0,5.0,2.0,517.0,0,65,9,2007,263000
1851,20,3,65.0,8767,3,5,2,1,7,5,2005,2005,5,3,3,2.0,0.0,4,4,4.0,3.0,6.0,24.0,1286.0,1310.0,5,0,1310,0.0,2,0,3,4,1,4.0,5.0,3.0,400.0,0,0,7,2006,164990
1852,20,3,60.0,8190,4,5,4,1,4,6,1954,1954,3,2,2,2.0,0.0,3,5,3.0,1.0,3.0,732.0,216.0,948.0,5,0,948,1.0,1,0,3,3,1,3.0,1.0,1.0,280.0,0,36,10,2007,119000
1853,20,6,75.0,7500,4,5,5,1,8,5,2006,2007,5,3,3,1.0,238.0,4,4,4.0,1.0,6.0,24.0,1348.0,1372.0,5,0,1448,0.0,2,0,2,4,1,4.0,5.0,2.0,692.0,0,140,6,2009,238500
